class,score,종목명,종목코드,시장,현재가,today_return,이유,mode
A,6,KBI메탈,024840,KOSDAQ,1729,2.01,다중 조건 충족,initial
A,6,나라엠앤디,051490,KOSDAQ,4095,0.74,VCP(변동성 축소 후 거래량 회복),initial
A,6,승일,049830,KOSDAQ,8550,-1.38,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),initial
A,6,영화금속,012280,KOSPI,947,2.27,다중 조건 충족,initial
A,6,유화증권우,003465,KOSPI,2750,-0.36,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),initial
A,6,국영지앤엠,006050,KOSDAQ,1270,1.2,20일 고점 근접,initial
A,6,TPC,048770,KOSDAQ,2680,-2.55,거래량 전일 3배↑,initial
A,6,바이오포트,188040,KOSDAQ,8850,2.31,다중 조건 충족,initial
A,6,한국큐빅,021650,KOSDAQ,2325,0.87,다중 조건 충족,initial
A,6,대한방직,001070,KOSPI,6660,2.15,VCP(변동성 축소 후 거래량 회복),initial
A,6,대교우B,019685,KOSPI,1217,-0.16,거래량 전일 3배↑,initial
A,6,하이트진로2우B,000087,KOSPI,15400,-0.32,거래량 전일 3배↑; 20일 고점 근접; VCP(변동성 축소 후 거래량 회복),initial
A,6,유안타제15호스팩,473050,KOSDAQ,2045,0.25,20일 고점 근접; VCP(변동성 축소 후 거래량 회복),initial
A,6,유안타제16호스팩,474490,KOSDAQ,2035,0.25,20일 고점 근접,initial
A,6,IBKS제23호스팩,467930,KOSDAQ,2220,-1.33,거래량 전일 3배↑,initial
A,6,교보14호스팩,456490,KOSDAQ,2105,0.24,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),initial
A,6,SK증권우,001515,KOSPI,2195,0.92,다중 조건 충족,initial
A,6,에스케이증권제11호스팩,472230,KOSDAQ,2055,0.49,20일 고점 돌파; VCP(변동성 축소 후 거래량 회복),initial
B,5,현대모비스,012330,KOSPI,375250,3.66,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,POSCO홀딩스,005490,KOSPI,317250,2.01,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,메리츠금융지주,138040,KOSPI,110400,1.38,저점 상승 추세,monitoring
B,5,KT,030200,KOSPI,52700,2.13,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,두산밥캣,241560,KOSPI,61950,2.57,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,JB금융지주,175330,KOSPI,25300,2.22,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,HJ중공업,097230,KOSPI,23250,3.79,거래량 2배↑; 저점 상승 추세; 당일 +2% 이상,initial
B,5,오름테라퓨틱,475830,KOSDAQ,92500,4.64,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,하이젠알앤엠,160190,KOSDAQ,63000,2.77,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,큐리옥스바이오시스템즈,445680,KOSDAQ,98600,2.49,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,STX엔진,077970,KOSPI,38150,2.69,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,가온전선,000500,KOSPI,78600,3.42,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,유일로보틱스,388720,KOSDAQ,94900,3.6,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,동양생명,082640,KOSPI,6690,1.36,20일 고점 95% 근접,initial
B,5,로보스타,090360,KOSDAQ,81200,3.44,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,전진건설로봇,079900,KOSPI,49950,0.71,20일 고점 95% 근접; 거래량 2배↑,initial
B,5,큐로셀,372320,KOSDAQ,48150,2.45,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,부국증권,001270,KOSPI,60800,2.36,저점 상승 추세; 당일 +2% 이상,initial
B,5,유진로봇,056080,KOSDAQ,16290,4.36,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,동운아나텍,094170,KOSDAQ,29050,6.22,당일 +2% 이상,initial
B,5,나이벡,138610,KOSDAQ,53300,6.18,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,미래에셋벤처투자,100790,KOSDAQ,10370,0.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,우진,105840,KOSPI,21400,5.68,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,가비아,079940,KOSDAQ,31300,2.62,당일 +2% 이상,initial
B,5,안트로젠,065660,KOSDAQ,36200,3.28,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,에이유브랜즈,481070,KOSDAQ,21200,6.05,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,동원개발,013120,KOSDAQ,2850,0.35,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,헥토파이낸셜,234340,KOSDAQ,16280,2.45,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,우진엔텍,457550,KOSDAQ,22450,2.05,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,오킨스전자,080580,KOSDAQ,10270,2.19,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,이랜시스,264850,KOSDAQ,6610,3.77,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,지놈앤컴퍼니,314130,KOSDAQ,5670,8.62,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,경농,002100,KOSPI,9410,0.86,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,로보로보,215100,KOSDAQ,8360,2.2,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,아톤,158430,KOSDAQ,6720,2.6,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,삼양통상,002170,KOSPI,55500,2.02,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,AP위성,211270,KOSDAQ,11200,0.54,거래량 2배↑; 저점 상승 추세,initial
B,5,디알텍,214680,KOSDAQ,2180,3.07,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,LS티라유텍,322180,KOSDAQ,7410,3.06,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,에이티넘인베스트,021080,KOSDAQ,3085,1.82,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,드림씨아이에스,223250,KOSDAQ,6100,5.9,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,크레버스,096240,KOSDAQ,12900,0.78,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,공구우먼,366030,KOSDAQ,6280,2.95,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,양지사,030960,KOSDAQ,8810,0.8,20일 고점 95% 근접,initial
B,5,알에스오토메이션,140670,KOSDAQ,14730,3.51,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,타이거일렉,219130,KOSDAQ,21500,3.86,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,동방,004140,KOSPI,2810,1.81,20일 고점 95% 근접,initial
B,5,뉴프렉스,085670,KOSDAQ,5430,-0.73,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,신흥,004080,KOSPI,13820,-0.22,거래량 2배↑; 저점 상승 추세,initial
B,5,제노코,361390,KOSDAQ,14700,2.08,거래량 2배↑; 저점 상승 추세; 당일 +2% 이상,initial
B,5,극동유화,014530,KOSPI,3465,0.58,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,SBI인베스트먼트,019550,KOSDAQ,691,1.32,20일 고점 95% 근접,initial
B,5,성창기업지주,000180,KOSPI,1603,-0.43,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,서원인텍,093920,KOSDAQ,5700,0.35,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,성도이엔지,037350,KOSDAQ,6410,2.56,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,지슨,446840,KOSDAQ,1762,1.21,저점 상승 추세,initial
B,5,신일전자,002700,KOSPI,1334,0.45,20일 고점 95% 근접,initial
B,5,크리스탈신소재,900250,KOSDAQ,725,1.4,20일 고점 95% 근접,initial
B,5,태양금속,004100,KOSPI,2515,2.65,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,오파스넷,173130,KOSDAQ,7000,2.34,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,SV인베스트먼트,289080,KOSDAQ,1675,0.84,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,아이비김영,339950,KOSDAQ,1984,1.64,20일 고점 95% 근접,initial
B,5,에스엠코어,007820,KOSDAQ,4290,2.63,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,한국내화,010040,KOSPI,2085,0.97,20일 고점 95% 근접,initial
B,5,TJ미디어,032540,KOSDAQ,5480,-1.79,20일 고점 95% 근접; 거래량 2배↑,initial
B,5,국순당,043650,KOSDAQ,4165,1.09,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,에르코스,435570,KOSDAQ,9530,1.71,저점 상승 추세,initial
B,5,에이아이코리아,364950,KOSDAQ,8730,1.87,저점 상승 추세,initial
B,5,SG&G,040610,KOSDAQ,1878,1.24,20일 고점 95% 근접,initial
B,5,현대건설우,000725,KOSPI,58100,2.11,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,로스웰,900260,KOSDAQ,1296,0.0,20일 고점 95% 근접; 거래량 2배↑,initial
B,5,한국종합기술,023350,KOSPI,5040,2.44,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,initial
B,5,뷰티스킨,406820,KOSDAQ,12280,0.66,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,우진플라임,049800,KOSPI,1931,-7.39,거래량 2배↑,initial
B,5,한국맥널티,222980,KOSDAQ,3350,1.67,저점 상승 추세,initial
B,5,디티앤씨,187220,KOSDAQ,2560,4.07,20일 고점 95% 근접; 당일 +2% 이상,initial
B,5,KB제27호스팩,464680,KOSDAQ,2070,0.0,20일 고점 95% 근접; 거래량 2배↑,initial
B,5,애머릿지,900100,KOSDAQ,552,1.85,거래량 2배↑,initial
B,5,IBKS제22호스팩,448760,KOSDAQ,5570,557000000000000.0,당일 +2% 이상,initial
B,5,에스폴리텍,050760,KOSDAQ,1407,0.29,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,세동,053060,KOSDAQ,1288,0.08,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,삼양사우,145995,KOSPI,38400,1.72,20일 고점 95% 근접,initial
B,5,NPC우,004255,KOSPI,2485,-0.2,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,신한제16호스팩,496070,KOSDAQ,2045,0.25,20일 고점 95% 근접; 저점 상승 추세,initial
B,5,디비금융제14호스팩,0004Y0,KOSDAQ,2030,0.74,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,이베스트스팩6호,478110,KOSDAQ,2015,0.25,20일 고점 95% 근접,initial
B,5,하나32호스팩,475240,KOSDAQ,2110,0.72,20일 고점 95% 근접,initial
B,4,삼성전자,005930,KOSPI,107600,0.47,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼성물산,028260,KOSPI,255500,0.39,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,기아,000270,KOSPI,124800,1.13,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,두산에너빌리티,034020,KOSPI,79600,1.14,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한화에어로스페이스,012450,KOSPI,944000,2.05,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,HD현대일렉트릭,267260,KOSPI,864000,1.05,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대로템,064350,KOSPI,184900,2.27,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,HMM,011200,KOSPI,20600,0.49,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,SK,034730,KOSPI,265500,0.19,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,기업은행,024110,KOSPI,20950,0.24,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대,267250,KOSPI,206500,2.23,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,레인보우로보틱스,277810,KOSDAQ,477500,1.17,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대한항공,003490,KOSPI,22400,0.45,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,키움증권,039490,KOSPI,286000,1.78,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LG씨엔에스,064400,KOSPI,68000,1.64,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,두산로보틱스,454910,KOSPI,83600,0.72,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LS,006260,KOSPI,192400,3.89,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,맥쿼리인프라,088980,KOSPI,11680,0.43,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대차우,005385,KOSPI,206500,1.47,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대한전선,001440,KOSPI,23100,3.36,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,현대제철,004020,KOSPI,31200,0.97,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,KCC,002380,KOSPI,435000,0.93,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국가스공사,036460,KOSPI,41500,0.24,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대엘리베이터,017800,KOSPI,92400,0.54,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대인프라코어,042670,KOSPI,16890,1.02,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대마린엔진,071970,KOSPI,87800,1.27,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한화생명,088350,KOSPI,3055,0.66,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한올바이오파마,009420,KOSPI,42450,-13.54,거래량 2배↑,initial
B,4,롯데쇼핑,023530,KOSPI,74400,2.62,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,녹십자,006280,KOSPI,160100,6.24,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,동원산업,006040,KOSPI,43350,2.48,당일 +2% 이상,initial
B,4,달바글로벌,483650,KOSPI,150000,0.27,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,현대위아,011210,KOSPI,65900,1.38,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에스피지,058610,KOSDAQ,74200,1.5,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,GS건설,006360,KOSPI,20050,0.3,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,DL이앤씨,375500,KOSPI,44450,1.02,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,DN오토모티브,007340,KOSPI,27550,0.18,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대우건설,047040,KOSPI,3795,0.53,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼현,437730,KOSDAQ,49900,0.5,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국카본,017960,KOSPI,30000,0.67,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,미래에셋증권2우B,00680K,KOSPI,10080,0.4,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,오리온홀딩스,001800,KOSPI,21300,0.24,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,지역난방공사,071320,KOSPI,108300,1.03,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,이뮨온시아,424870,KOSDAQ,15120,6.86,저점 상승 추세; 당일 +2% 이상,initial
B,4,인벤티지랩,389470,KOSDAQ,92500,2.1,저점 상승 추세; 당일 +2% 이상,initial
B,4,교보증권,030610,KOSPI,9740,1.25,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LS에코에너지,229640,KOSPI,37450,1.22,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,HDC,012630,KOSPI,18400,1.83,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,피에스케이홀딩스,031980,KOSDAQ,43150,3.23,당일 +2% 이상,initial
B,4,SNT에너지,100840,KOSPI,42200,1.32,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,경동나비엔,009450,KOSPI,58300,0.17,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,넥센타이어,002350,KOSPI,7930,0.89,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국금융지주우,071055,KOSPI,129200,0.47,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,하나투어,039130,KOSPI,48900,0.31,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,코오롱생명과학,102940,KOSDAQ,59650,2.67,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,KG모빌리티,003620,KOSPI,3615,4.03,저점 상승 추세; 당일 +2% 이상,initial
B,4,SK이터닉스,475150,KOSPI,21350,3.89,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,안랩,053800,KOSDAQ,63800,1.11,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,코오롱,002020,KOSPI,53500,5.31,거래량 2배↑; 당일 +2% 이상,initial
B,4,현대힘스,460930,KOSDAQ,19150,1.38,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국단자,025540,KOSPI,68900,1.32,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한라캐스트,125490,KOSDAQ,17850,3.72,저점 상승 추세; 당일 +2% 이상,initial
B,4,LX홀딩스,383800,KOSPI,8250,0.98,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,HD현대에너지솔루션,322000,KOSPI,55500,1.46,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,세아제강지주,003030,KOSPI,142700,1.28,저점 상승 추세,initial
B,4,E1,017940,KOSPI,84700,0.71,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,케이아이엔엑스,093320,KOSDAQ,120000,0.17,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,신대양제지,016590,KOSPI,14030,4.47,당일 +2% 이상,initial
B,4,제룡전기,033100,KOSDAQ,36600,1.39,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대신증권우,003545,KOSPI,21200,0.71,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,KG스틸,016380,KOSPI,5530,0.91,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,풍산홀딩스,005810,KOSPI,37800,0.27,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼천리,004690,KOSPI,130500,0.85,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한일홀딩스,003300,KOSPI,17450,0.46,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,엠씨넥스,097520,KOSPI,27925,0.09,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,엔젤로보틱스,455900,KOSDAQ,32050,2.4,저점 상승 추세; 당일 +2% 이상,initial
B,4,SPC삼립,005610,KOSPI,55450,0.27,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,명신산업,009900,KOSPI,9110,0.11,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,미코,059090,KOSDAQ,14140,2.46,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,디아이씨,092200,KOSPI,11960,5.75,저점 상승 추세; 당일 +2% 이상,initial
B,4,아세아시멘트,183190,KOSPI,12900,2.54,저점 상승 추세; 당일 +2% 이상,initial
B,4,유니드,014830,KOSPI,67800,0.44,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대한제강,084010,KOSPI,17560,1.5,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,BGF,027410,KOSPI,4085,1.11,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,와이바이오로직스,338840,KOSDAQ,26400,2.52,저점 상승 추세; 당일 +2% 이상,initial
B,4,티로보틱스,117730,KOSDAQ,18070,1.4,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한텍,098070,KOSDAQ,34700,2.36,저점 상승 추세; 당일 +2% 이상,initial
B,4,쏘카,403550,KOSPI,11750,0.34,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에스에이엠티,031330,KOSDAQ,3845,0.79,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,파인엠텍,441270,KOSDAQ,10170,2.42,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,뉴로메카,348340,KOSDAQ,33200,0.45,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,SBS,034120,KOSPI,19740,0.25,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,현대퓨처넷,126560,KOSPI,3210,0.31,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국피아이엠,448900,KOSDAQ,58800,3.16,저점 상승 추세; 당일 +2% 이상,initial
B,4,신성이엔지,011930,KOSPI,1629,0.93,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,KPX홀딩스,092230,KOSPI,76400,0.79,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,수산인더스트리,126720,KOSPI,22250,0.91,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,모토닉,009680,KOSPI,11420,0.26,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국자산신탁,123890,KOSPI,2535,0.6,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한라IMS,092460,KOSDAQ,17850,0.17,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,일성아이에스,003120,KOSPI,22900,1.1,20일 고점 95% 근접,initial
B,4,이지홀딩스,035810,KOSDAQ,4740,1.07,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,진성티이씨,036890,KOSDAQ,13790,0.66,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,롯데이노베이트,286940,KOSPI,19960,0.6,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,국도화학,007690,KOSPI,32200,0.31,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼목에스폼,018310,KOSDAQ,20200,-2.65,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,더즌,462860,KOSDAQ,4105,1.23,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,사피엔반도체,452430,KOSDAQ,35250,4.29,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,KG에코솔루션,151860,KOSDAQ,6070,1.0,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,하나기술,299030,KOSDAQ,35300,0.86,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,유진기업,023410,KOSDAQ,3650,1.67,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,파이버프로,368770,KOSDAQ,8400,3.19,저점 상승 추세; 당일 +2% 이상,initial
B,4,슈프리마,236200,KOSDAQ,37450,0.27,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LX하우시스,108670,KOSPI,30400,0.16,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LS증권,078020,KOSDAQ,4855,1.57,다중 조건 충족,initial
B,4,아이마켓코리아,122900,KOSPI,7900,0.51,20일 고점 95% 근접,initial
B,4,LS네트웍스,000680,KOSPI,3310,2.8,저점 상승 추세; 당일 +2% 이상,initial
B,4,대한제분,001130,KOSPI,153300,1.32,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,광주신세계,037710,KOSPI,31900,0.47,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,피에이치에이,043370,KOSDAQ,11950,0.42,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,포스코스틸리온,058430,KOSPI,39150,0.26,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,골프존홀딩스,121440,KOSDAQ,5460,1.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,방림,003610,KOSPI,5810,-1.36,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼지전자,037460,KOSDAQ,14110,0.21,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼성물산우B,02826K,KOSPI,154400,1.05,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,디지털대성,068930,KOSDAQ,8100,0.75,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,HDC랩스,039570,KOSPI,8490,0.12,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,이크레더블,092130,KOSDAQ,18220,0.28,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,이지바이오,353810,KOSDAQ,6410,1.42,다중 조건 충족,initial
B,4,인선이엔티,060150,KOSDAQ,4500,0.45,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,CJ우,001045,KOSPI,92500,0.43,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,금강공업,014280,KOSPI,7120,2.45,저점 상승 추세; 당일 +2% 이상,initial
B,4,아이씨티케이,456010,KOSDAQ,15270,3.88,저점 상승 추세; 당일 +2% 이상,initial
B,4,대신증권2우B,003547,KOSPI,20250,0.75,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,하나제약,293480,KOSPI,11670,0.09,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,NH올원리츠,400760,KOSPI,3575,0.14,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,아이디스,143160,KOSDAQ,18050,0.39,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,엠케이전자,033160,KOSDAQ,8530,0.71,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,지씨지놈,340450,KOSDAQ,7990,0.13,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,경동제약,011040,KOSDAQ,6070,0.17,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대창단조,015230,KOSPI,6550,0.46,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LG헬로비전,037560,KOSPI,2400,0.84,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,일진파워,094820,KOSDAQ,11860,0.51,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,노루페인트,090350,KOSPI,8780,0.23,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,조선내화,462520,KOSPI,14410,0.56,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,현대비앤지스틸,004560,KOSPI,11170,0.63,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,그린케미칼,083420,KOSPI,6890,0.44,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,모나용평,070960,KOSPI,3410,1.64,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,푸른저축은행,007330,KOSDAQ,10810,0.28,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,사람인,143240,KOSDAQ,13590,1.34,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,코텍,052330,KOSDAQ,8910,0.11,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,지투파워,388050,KOSDAQ,8250,1.48,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,쇼박스,086980,KOSDAQ,2460,0.41,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에스와이,109610,KOSDAQ,3120,0.81,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,KT나스미디어,089600,KOSDAQ,13310,0.3,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,디와이파워,210540,KOSPI,13600,0.15,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대성홀딩스,016710,KOSPI,8970,0.67,20일 고점 95% 근접; 저점 상승 추세,initial
